time,runtime,loop_dt,nav_mode,receiver_pulse_width,receiver_angle,receiver_sample_age_sec,receiver_is_fresh,battery_percent,battery_seconds_left,battery_time_remaining,battery_plugged_in,imu_temperature,imu_raw_acceleration_x,imu_raw_acceleration_y,imu_raw_acceleration_z,imu_body_acceleration_x,imu_body_acceleration_y,imu_body_acceleration_z,imu_acceleration_x,imu_acceleration_y,imu_acceleration_z,imu_velocity_x,imu_velocity_y,imu_velocity_z,imu_position_x,imu_position_y,imu_position_z,imu_gravity_x,imu_gravity_y,imu_gravity_z,imu_absolute_roll,imu_absolute_pitch,imu_absolute_yaw,imu_relative_roll,imu_relative_pitch,imu_relative_yaw,imu_initial_roll,imu_initial_pitch,imu_initial_yaw,imu_quaternion_w,imu_quaternion_x,imu_quaternion_y,imu_quaternion_z,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_magnetic_x,imu_magnetic_y,imu_magnetic_z,gps_lat,gps_lon,gps_has_fix,gps_speed_mps,gps_track_deg,ekf_initialized,ekf_east_m,ekf_north_m,ekf_yaw_rad,ekf_roll_rad,ekf_pitch_rad,ekf_vx_body_mps,ekf_vy_body_mps,ekf_yaw_rate_radps,ekf_bias_ax_mps2,ekf_bias_ay_mps2,ekf_bias_gz_radps,ekf_pos_1sigma_m,ekf_yaw_1sigma_rad,ekf_vel_1sigma_mps
0.010563373565673828,0.0002753734588623047,0.00026607513427734375,odometry_only,0,0,,False,,,N/A,False,-91,-0.4530859375000015,0.22933593750000048,11.108769531249997,-0.009531249999999969,0.008398437499999996,-0.008046874999999981,-0.006174286703673422,-0.011538075990690348,-0.007408215871816013,-8.214120818733619e-07,-1.534997559262565e-06,-9.855710164244974e-07,-1.0927866499074362e-10,-2.0421234084809096e-10,-1.3111797026750314e-10,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,0.001090830782496456,-0.001090830782496456,0.0,22.25,-6.1875,-36.6875,,,False,,,False,,,,,,,,,,,,,,
0.13824105262756348,0.12795305252075195,0.12766170501708984,odometry_only,0,0,,False,,,N/A,False,-91,-0.43308593750000146,0.23933593750000043,11.078769531249996,-0.009531249999999969,0.014558551969392226,-0.008046874999999981,-0.012178435904498311,-0.012906985164066813,-0.0072556041904312625,-0.0011722913420143212,-0.0015618840906909278,-0.0009369897066215723,-7.48808964612721e-05,-9.979457744348252e-05,-5.9871892721542716e-05,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,0.0,-0.001090830782496456,0.0,21.0625,-5.0625,-37.875,,,False,,,False,,,,,,,,,,,,,,
0.26067423820495605,0.25038623809814453,0.12241220474243164,odometry_only,0,0,,False,,,N/A,False,-91,-0.3930859375000015,0.23933593750000043,11.108769531249997,-0.0054910367576933156,0.014865538803694383,-0.0060267683788466555,-0.013350238960839315,-0.008942898161921847,-0.00540863733714244,-0.00273480202922366,-0.0028992302863405112,-0.001712118570012051,-0.0003140188533151627,-0.0003728420006937715,-0.00022201348509361536,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,0.002181661564992912,0.001090830782496456,0.001090830782496456,22.25,-5.5,-38.75,,,False,,,False,,,,,,,,,,,,,,
0.3816070556640625,0.371319055557251,0.12091326713562012,odometry_only,0,0,,False,,,N/A,False,37,-0.4230859375000015,0.21933593750000047,11.088769531249996,-0.0039070580332531,0.01297560550187174,-0.0052347790166265475,-0.011850257290816289,-0.006942035883916864,-0.004734331198405029,-0.004258339196836974,-0.0038595799231986127,-0.0023253283020554716,-0.0007368006299070563,-0.0007814569128862519,-0.00046610393118770246,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,-0.001090830782496456,0.0,0.0,21.0625,-6.5625,-38.75,,,False,,,False,,,,,,,,,,,,,,
0.5049974918365479,0.49470949172973633,0.12337207794189453,odometry_only,0,0,,False,,,N/A,False,37,-0.38308593750000147,0.21933593750000047,11.088769531249996,0.0048319281514019475,0.006140531215708832,-0.004917921279677832,-0.00713370414547788,0.0031021607928023885,-0.004972571423811286,-0.005429384581819176,-0.00409644660771267,-0.0029241086754966976,-0.001334397936457012,-0.0012722326755259356,-0.0007899209051605172,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,-0.002181661564992912,0.0,0.001090830782496456,21.875,-5.875,-37.875,,,False,,,False,,,,,,,,,,,,,,
0.6236188411712646,0.6133308410644531,0.11860275268554688,odometry_only,0,0,,False,,,N/A,False,37,-0.44308593750000147,0.19933593750000045,11.098769531249998,0.006210471745998034,-0.008467112822528135,-0.012775062713186723,0.006683930544842518,0.00730956648609268,-0.013242337272559768,-0.0054560567753794975,-0.0034790168499685935,-0.004004277831149454,-0.001979919591037441,-0.00172146808500082,-0.001200783760839334,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,0.0,-0.002181661564992912,-0.002181661564992912,22.25,-5.875,-37.5625,,,False,,,False,,,,,,,,,,,,,,
0.7469689846038818,0.7366809844970703,0.12333106994628906,odometry_only,0,0,,False,,,N/A,False,37,-0.3930859375000015,0.26933593750000046,11.088769531249996,0.014876882236781894,-0.00632017461403226,-0.013953301350371886,0.002640659162158838,0.015214570121659027,-0.0147480380395377,-0.004881050962692182,-0.0020900539162433955,-0.005730319298869042,-0.002617362869780663,-0.0020648878131025823,-0.001801072900609962,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,0.0,0.001090830782496456,-0.001090830782496456,21.5,-5.875,-38.375,,,False,,,False,,,,,,,,,,,,,,
0.8678889274597168,0.8576009273529053,0.12091064453125,odometry_only,0,0,,False,,,N/A,False,37,-0.4230859375000015,0.22933593750000048,11.098769531249998,0.008197877517348354,-0.00749500999155842,-0.016422059290229492,0.005240727384360272,0.008851948805396082,-0.016948220576930247,-0.004404579199122407,-0.0006351047586965154,-0.007646526828142205,-0.003178728633652572,-0.002229638159021038,-0.0026097744441161046,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,-0.001090830782496456,-0.002181661564992912,0.0,20.375,-5.5,-38.75,,,False,,,False,,,,,,,,,,,,,,
0.9880905151367188,0.9778025150299072,0.12018990516662598,odometry_only,0,0,,False,,,N/A,False,37,-0.4130859375000015,0.25933593750000045,11.078769531249996,0.003547653248410532,0.006078267216394539,-0.013388633120522615,-0.006907793224469695,0.0014544859929931757,-0.013377351607286347,-0.004504761441737044,-1.5740048184306027e-05,-0.009468940650614537,-0.003714135037013604,-0.0022687506468296367,-0.0036383276506932265,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,0.001090830782496456,0.002181661564992912,-0.002181661564992912,20.0625,-5.875,-37.5625,,,False,,,False,,,,,,,,,,,,,,
1.1056325435638428,1.0953445434570312,0.11753034591674805,odometry_only,0,0,,False,,,N/A,False,37,-0.4230859375000015,0.22933593750000048,11.098769531249998,-0.004250961960183555,0.0034865626863407784,-0.012191060832296131,-0.002624378112790483,-0.005505693893797057,-0.011901627428144783,-0.005064921139039994,-0.0002538099811653775,-0.010954464225842758,-0.004276499089029706,-0.0022845908009253056,-0.004838512570657139,-0.4169140624999985,0.24066406249999955,8.561230468750004,357.5,358.625,257.0625,360.0,360.0,0.0,-2.5,-1.375,257.0625,0.6231689453125,-0.009521484375,0.0234375,0.78167724609375,-0.003272492347489368,-0.006544984694978736,-0.001090830782496456,20.75,-6.1875,-37.875,,,False,,,False,,,,,,,,,,,,,,
