time,steering angle,acceleration_x,acceleration_y,acceleration_z,roll,pitch,yaw,omega_x,omega_y,omega_z,lat,lon,runtime,loop_dt,receiver_angle,imu_body_acceleration_raw_x,imu_body_acceleration_raw_y,imu_body_acceleration_raw_z,imu_body_acceleration_filtered_x,imu_body_acceleration_filtered_y,imu_body_acceleration_filtered_z,imu_body_acceleration_x,imu_body_acceleration_y,imu_body_acceleration_z,imu_acceleration_raw_x,imu_acceleration_raw_y,imu_acceleration_raw_z,imu_acceleration_x,imu_acceleration_y,imu_acceleration_z,imu_velocity_x,imu_velocity_y,imu_velocity_z,imu_position_x,imu_position_y,imu_position_z,imu_absolute_roll,imu_absolute_pitch,imu_absolute_yaw,imu_relative_roll,imu_relative_pitch,imu_relative_yaw,imu_initial_roll,imu_initial_pitch,imu_initial_yaw,imu_quaternion_w,imu_quaternion_x,imu_quaternion_y,imu_quaternion_z,imu_angular_velocity_raw_x,imu_angular_velocity_raw_y,imu_angular_velocity_raw_z,imu_angular_velocity_filtered_x,imu_angular_velocity_filtered_y,imu_angular_velocity_filtered_z,imu_angular_velocity_x,imu_angular_velocity_y,imu_angular_velocity_z,imu_filter_gyro_enabled,imu_gyro_filter_window_size,imu_filter_linear_acceleration_enabled,imu_linear_acceleration_filter_window_size,imu_low_pass_linear_acceleration_enabled,imu_linear_acceleration_low_pass_cutoff_hz
10.168168544769289,0,-0.04,-0.05,0.03,320.125,0.0,-9.8125,-0.0032724923474893,-0.0021816615649929,-0.0010908307824964,,,10.168168544769289,1.0158867835998553,0,-0.04,-0.05,0.03,-0.1034028989522371,-0.09115289778437659,-0.16809010073670677,-0.1034028989522371,-0.09115289778437659,-0.16809010073670677,-0.04267655019249849,-0.012041837632886212,0.05507909049803168,-0.13217801043869076,-0.15749759365506516,-0.07056042659469357,-1.1919984680999514,-2.072599662031131,-0.008016399327870308,-4.368196181947551,-7.3728737988899535,2.0833640580494777,320.125,0.0,-9.8125,-1.625,-0.25,-7.5625,321.75,0.25,-2.25,-0.9366207233926628,0.3397454798105435,-0.029163795341844056,0.08039964241815897,-0.0032724923474893,-0.0021816615649929,-0.0010908307824964,-0.0010908307824964334,-0.001818051304160721,-0.0003636102608321199,-0.0010908307824964334,-0.001818051304160721,-0.0003636102608321199,True,3,True,5,True,2.0
11.186359882354736,-1,-0.03,-0.07,0.0,320.125,0.0,-1.8125,0.0010908307824964,0.0021816615649929,0.0010908307824964,,,11.186359882354736,1.0181913375854474,-1,-0.03,-0.07,0.0,-0.029755931375967076,-0.06596831876880882,-0.00105476594695883,-0.029755931375967076,-0.06596831876880882,-0.00105476594695883,-0.03168412684812812,-0.05274540541395658,0.04487803821012108,-0.031363706051568636,-0.0503364673491242,0.04148379276245905,-1.27525684763207,-2.1784070823159665,-0.022819187674932875,-5.624265176992548,-9.537042920445717,2.067665794261669,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,0.0010908307824964,0.0021816615649929,0.0010908307824964,-0.0007272205216643001,-0.0014544410433285542,0.0003636102608321468,-0.0007272205216643001,-0.0014544410433285542,0.0003636102608321468,True,3,True,5,True,2.0
12.204566478729248,-2,-0.01,-0.08,0.02,320.125,0.0,-1.8125,0.0021816615649929,0.0032724923474893,0.0010908307824964,,,12.204566478729248,1.0182065963745117,-2,-0.01,-0.08,0.02,-0.02441724276993664,-0.06414268182185859,0.012908692297708052,-0.02441724276993664,-0.06414268182185859,0.012908692297708052,-0.011531312862247156,-0.04823271031012495,0.06663808580543518,-0.02570022723824968,-0.04015724759305417,0.05102953554830372,-1.304308284277454,-2.2244777310582466,0.02427965289435689,-6.937530293536531,-11.77856610047311,2.0684093219217656,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,0.0021816615649929,0.0032724923474893,0.0010908307824964,-1.4456028966473392e-19,0.0010908307824964792,0.0003636102608321468,-1.4456028966473392e-19,0.0010908307824964792,0.0003636102608321468,True,3,True,5,True,2.0
13.218279600143433,-2,-0.02,-0.07,0.0,320.125,0.0,-1.8125,0.0021816615649929,0.0021816615649929,-0.0010908307824964,,,13.218279600143433,1.0137131214141846,-2,-0.02,-0.07,0.0,-0.02773922142624545,-0.06771923692608237,0.013920566857351397,-0.02773922142624545,-0.06771923692608237,0.013920566857351397,-0.021689130009981003,-0.05306169358229207,0.04487803821012108,-0.029086840430020754,-0.04214721005040256,0.05409907610653715,-1.3320774689670203,-2.2661942853902715,0.07756477942964107,-8.273799709123201,-14.05469267399379,2.1200298406166733,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,0.0021816615649929,0.0021816615649929,-0.0010908307824964,0.001818051304160733,0.002545271825825079,0.0003636102608321468,0.001818051304160733,0.002545271825825079,0.0003636102608321468,True,3,True,5,True,2.0
14.235358715057371,0,-0.02,-0.07,-0.02,320.125,0.0,-1.8125,-0.0010908307824964,-0.0032724923474893,0.0010908307824964,,,14.235358715057371,1.0170791149139387,0,-0.02,-0.07,-0.02,-0.024271331782733906,-0.06797962678946017,0.006574745723958449,-0.024271331782733906,-0.06797962678946017,0.006574745723958449,-0.02209468408152298,-0.06587757501121795,0.029529138930538573,-0.02577596275241125,-0.04716378883761023,0.04862850247482611,-1.359977374618263,-2.3116124612408213,0.12980581678003358,-9.642816087929951,-16.382688491049095,2.225485991842729,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,-0.0010908307824964,-0.0032724923474893,0.0010908307824964,0.0010908307824964664,0.0007272205216643457,0.0003636102608321468,0.0010908307824964664,0.0007272205216643457,0.0003636102608321468,True,3,True,5,True,2.0
15.251190423965454,0,-0.05,-0.06,0.0,320.125,0.0,-1.8125,0.0,0.0021816615649929,0.0010908307824964,,,15.251190423965454,1.0158317089080828,0,-0.05,-0.06,0.0,-0.02587441857497044,-0.06985322727384181,0.00047763123598554974,-0.02587441857497044,-0.06985322727384181,0.00047763123598554974,-0.05143138676246713,-0.044442219088862304,0.0384668898943895,-0.027547361584039472,-0.052457245774893906,0.04515049572520687,-1.3870611364609413,-2.362211564157627,0.17743765678064735,-11.038080500502904,-18.756597814477175,2.38153982324173,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,0.0,0.0021816615649929,0.0010908307824964,0.00036361026083216635,0.0003636102608322123,0.0003636102608321468,0.00036361026083216635,0.0003636102608322123,0.0003636102608321468,True,3,True,5,True,2.0
16.266271114349365,0,-0.02,-0.07,-0.01,320.125,0.0,-1.8125,0.0054541539124822,0.0032724923474893,0.0,,,16.266271114349365,1.0150806903839111,0,-0.02,-0.07,-0.01,-0.024136263078285494,-0.06998933018284083,-0.0018198856629037248,-0.024136263078285494,-0.06998933018284083,-0.0018198856629037248,-0.02189190704575199,-0.05946963429675501,0.03720358857032983,-0.025859967758432557,-0.05408885601790483,0.04347453554507688,-1.4141675108312,-2.4162880094404016,0.22241843574421502,-12.459817055111152,-21.18187913756073,2.584482922468905,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,0.0054541539124822,0.0032724923474893,0.0,0.0014544410433285995,0.0007272205216643457,0.0007272205216642801,0.0014544410433285995,0.0007272205216643457,0.0007272205216642801,True,3,True,5,True,2.0
17.280117988586426,-1,0.01,-0.07,-0.03,320.125,0.0,-1.8125,-0.0054541539124822,-0.0010908307824964,-0.0010908307824964,,,17.280117988586426,1.0138468742370605,-1,0.01,-0.07,-0.03,-0.020301029841422732,-0.06814477989870175,-0.011259109455428596,-0.020301029841422732,-0.06814477989870175,-0.011259109455428596,0.007687529397147402,-0.07323438023068736,0.021854689290747322,-0.022173285669936798,-0.05884387596940562,0.03504788223688769,-1.4385166927550943,-2.4735362581025946,0.26222328965710573,-13.905909536606854,-23.660645662169227,2.8301591716803975,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,-0.0054541539124822,-0.0010908307824964,-0.0010908307824964,-2.8912057932946783e-19,0.001454441043328646,1.3444106938820255e-17,-2.8912057932946783e-19,0.001454441043328646,1.3444106938820255e-17,True,3,True,5,True,2.0
18.294713020324707,-1,-0.01,-0.07,-0.02,320.125,0.0,-1.8125,0.0043633231299858,0.0032724923474893,-0.0010908307824964,,,18.294713020324707,1.0145950317382812,-1,-0.01,-0.07,-0.02,-0.018167350336608323,-0.06801052961780228,-0.0156552023732266,-0.018167350336608323,-0.06801052961780228,-0.0156552023732266,-0.012099687243375857,-0.06619386317955343,0.029529138930538573,-0.020126557641024726,-0.0616253738523353,0.0315880530197118,-1.4599752981883989,-2.534650009275783,0.29602753408039556,-15.376307323379088,-26.20128611462022,3.1133584277943336,320.125,0.0,-1.8125,-1.625,-0.25,0.4375,321.75,0.25,-2.25,-0.9399475579302505,0.3409522404213155,-0.005393307160069122,0.014868434030556316,0.0043633231299858,0.0032724923474893,-0.0010908307824964,0.0014544410433285995,0.0018180513041607792,-0.0007272205216642532,0.0014544410433285995,0.0018180513041607792,-0.0007272205216642532,True,3,True,5,True,2.0
19.309600353240967,0,-0.02,-0.05,-0.02,320.125,0.0,-1.75,0.0,0.0054541539124822,-0.0010908307824964,,,19.309600353240967,1.0148873329162598,0,-0.02,-0.05,-0.02,-0.018012167880223605,-0.06429160170819896,-0.015974930099879107,-0.018012167880223605,-0.06429160170819896,-0.015974930099879107,-0.02155407710030888,-0.05055989696140377,0.01670684229907541,-0.019823313467932216,-0.05900417614570965,0.028958419745649788,-1.4802476072584576,-2.595862710409985,0.32675145821155793,-16.868304814723217,-28.804732299907638,3.429383683036062,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,0.0,0.0054541539124822,-0.0010908307824964,-0.0003636102608321337,0.002545271825825079,-0.0010908307824963866,-0.0003636102608321337,0.002545271825825079,-0.0010908307824963866,True,3,True,5,True,2.0
20.323509454727173,-1,0.0,-0.07,0.0,320.125,0.0,-1.75,0.0032724923474893,0.0043633231299858,-0.0010908307824964,,,20.323509454727173,1.013909101486206,-1,0.0,-0.07,0.0,-0.00872862623488136,-0.065875672898225,-0.01599817556126178,-0.00872862623488136,-0.065875672898225,-0.01599817556126178,-0.0016405639719201876,-0.053696091443092495,0.04487803821012108,-0.010581682154726582,-0.06051769821363871,0.029956151667569722,-1.4956615581546886,-2.656454868529802,0.3566184682945691,-18.37695550872752,-31.467418598499158,3.775821177119323,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,0.0032724923474893,0.0043633231299858,-0.0010908307824964,0.002545271825825033,0.004363323129985813,-0.0010908307824963866,0.002545271825825033,0.004363323129985813,-0.0010908307824963866,True,3,True,5,True,2.0
21.338460206985477,-2,-0.04,-0.05,0.0,320.125,0.0,-1.75,0.0,0.0010908307824964,0.0010908307824964,,,21.338460206985477,1.0149507522583043,-2,-0.04,-0.05,0.0,-0.011762155377039916,-0.06228178007937331,-0.014145276983646357,-0.011762155377039916,-0.06228178007937331,-0.014145276983646357,-0.04115317504198294,-0.037132810502387446,0.03205574157865792,-0.01349329036761032,-0.056480863506651185,0.029074051360474674,-1.5078790138907605,-2.715828757645376,0.3865748427792062,-19.90117839024545,-34.19372025236489,4.152973482193157,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,0.0,0.0010908307824964,0.0010908307824964,0.0010908307824964332,0.003636102608321512,-0.00036361026083211995,0.0010908307824964332,0.003636102608321512,-0.00036361026083211995,True,3,True,5,True,2.0
22.350608110427856,-1,-0.01,-0.05,0.0,320.125,0.0,-1.75,0.0010908307824964,0.0010908307824964,0.0,,,22.350608110427856,1.0121479034423793,-1,-0.01,-0.05,0.0,-0.01569109725978169,-0.05831210526038745,-0.008447938296124412,-0.01569109725978169,-0.05831210526038745,-0.008447938296124412,-0.01116716731688155,-0.038048965898682126,0.03205574157865792,-0.017215817513796267,-0.04966484872894273,0.030901427841322507,-1.5234200934701363,-2.769546337694703,0.4169268705452317,-21.435239908356497,-36.96972570353664,4.559604769470002,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,0.0010908307824964,0.0010908307824964,0.0,0.0014544410433285665,0.0021816615649929124,1.3371826793987888e-17,0.0014544410433285665,0.0021816615649929124,1.3371826793987888e-17,True,3,True,5,True,2.0
23.366252422332764,0,-0.01,-0.07,0.0,320.125,0.0,-1.75,0.0010908307824964,0.0010908307824964,-0.0021816615649929,,,23.366252422332764,1.0156443119049072,0,-0.01,-0.07,0.0,-0.015977555505750866,-0.05802267718543686,-0.004323181741402813,-0.015977555505750866,-0.05802267718543686,-0.004323181741402813,-0.011635899880287317,-0.05339070631099427,0.04487803821012108,-0.017414601589449345,-0.04679087498871939,0.033881394855358994,-1.5410061875606835,-2.8185286912669603,0.449825023235746,-22.991423469146927,-39.80747401236802,4.99976058484573,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,0.0010908307824964,0.0010908307824964,-0.0021816615649929,0.0007272205216642666,0.001090830782496446,-0.00036361026083215324,0.0007272205216642666,0.001090830782496446,-0.00036361026083215324,True,3,True,5,True,2.0
24.3812358379364,0,-0.08,-0.1,0.02,320.125,0.0,-1.75,-0.0065449846949787,-0.0065449846949787,-0.0010908307824964,,,24.3812358379364,1.0149834156036377,0,-0.08,-0.1,0.02,-0.027125936486598484,-0.06727462224194007,0.003394882673066239,-0.027125936486598484,-0.06727462224194007,0.003394882673066239,-0.08191477620890568,-0.06144930480995503,0.07946038243689835,-0.02862350763985599,-0.048601609279768844,0.045736143718533934,-1.5643701462374304,-2.8669395860198335,0.4902302638575881,-24.567376208153483,-42.69280201806136,5.476830847920856,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,-0.0065449846949787,-0.0065449846949787,-0.0010908307824964,-0.0014544410433286333,-0.0014544410433285874,-0.00109083078249642,-0.0014544410433286333,-0.0014544410433285874,-0.00109083078249642,True,3,True,5,True,2.0
25.395477771759037,-1,0.02,-0.05,-0.01,320.125,0.0,-1.75,0.0021816615649929,0.0065449846949787,-0.0010908307824964,,,25.395477771759037,1.0142419338226354,-1,0.02,-0.05,-0.01,-0.024227417908839262,-0.06423823508433175,0.002101480404974612,-0.024227417908839262,-0.06423823508433175,0.002101480404974612,0.018623053470689738,-0.04537327939238674,0.024381291938866664,-0.025680501407833903,-0.047189785171227384,0.04279685582034688,-1.5919088478128558,-2.915517410595606,0.5351272041873046,-26.167991463458144,-45.62520720130809,5.996811118545523,320.125,0.0,-1.75,-1.625,-0.25,0.5,321.75,0.25,-2.25,-0.93995552759578,0.3409551313010191,-0.005207345767487676,0.014355769979396995,0.0021816615649929,0.0065449846949787,-0.0010908307824964,-0.0010908307824964668,0.0003636102608321791,-0.0014544410433285533,-0.0010908307824964668,0.0003636102608321791,-0.0014544410433285533,True,3,True,5,True,2.0
26.410315990448,-1,-0.05,0.04,-0.04,320.125,0.0,-1.6875,0.0010908307824964,-0.0010908307824964,-0.0043633231299858,,,26.410315990448,1.0148382186889648,-1,-0.05,0.04,-0.04,-0.025871111496133678,-0.047326143846823106,-0.005410922803684798,-0.025871111496133678,-0.047326143846823106,-0.005410922803684798,-0.049829507760079904,0.006523422426462314,-0.056342391822091345,-0.0270316116601311,-0.03901012039594745,0.02618890728519535,-1.6186559812774683,-2.95925688990408,0.5701318986597683,-27.797093409527875,-48.6061799444675,6.5576407081070665,320.125,0.0,-1.6875,-1.625,-0.25,0.5625,321.75,0.25,-2.25,-0.939963217645274,0.3409579207540921,-0.005021382825835731,0.01384310165771277,0.0010908307824964,-0.0010908307824964,-0.0043633231299858,-0.0010908307824964668,-0.0003636102608320876,-0.002181661564992853,-0.0010908307824964668,-0.0003636102608320876,-0.002181661564992853,True,3,True,5,True,2.0
